IdSklep;Sklep;Data;WartoscsprzedazyBrutto;IloscdDkumentowSprzedazy;SredniaWartoscKoszyka;IloscIndeksow
5;005 - Sklep San Francisco;2016-08-04;904.86;29;31.2;85
5;005 - Sklep San Francisco;2016-08-05;856.74;28;30.6;109
5;005 - Sklep San Francisco;2016-08-06;740.73;19;38.99;61
5;005 - Sklep San Francisco;2016-08-08;1170.05;34;34.41;135
5;005 - Sklep San Francisco;2016-08-09;1186.7067;27;43.95;65.33
5;005 - Sklep San Francisco;2016-08-10;1083.52;30;36.12;66
5;005 - Sklep San Francisco;2016-08-11;1396.09;35;39.89;71
5;005 - Sklep San Francisco;2016-08-12;601.17;33;18.22;73
5;005 - Sklep San Francisco;2016-08-13;574.86;22;26.13;54
5;005 - Sklep San Francisco;2016-08-16;964.92;31;31.13;58
5;005 - Sklep San Francisco;2016-08-17;905.29;37;24.47;61
5;005 - Sklep San Francisco;2016-08-18;986.07;31;31.81;93
5;005 - Sklep San Francisco;2016-08-19;1070.27;33;32.43;63
5;005 - Sklep San Francisco;2016-08-20;1139.04;24;47.46;76
5;005 - Sklep San Francisco;2016-08-22;1066.94;29;36.79;104
5;005 - Sklep San Francisco;2016-08-23;961.95;32;30.06;55
5;005 - Sklep San Francisco;2016-08-24;842.93;32;26.34;57
5;005 - Sklep San Francisco;2016-08-25;1122.83;32;35.09;67
5;005 - Sklep San Francisco;2016-08-26;1214.51;34;35.72;79
5;005 - Sklep San Francisco;2016-08-27;1361.7;20;68.09;70
5;005 - Sklep San Francisco;2016-08-29;897.91;26;34.54;59
5;005 - Sklep San Francisco;2016-08-30;1057.47;27;39.17;85
5;005 - Sklep San Francisco;2016-08-31;1258.88;28;44.96;52
5;005 - Sklep San Francisco;2016-09-01;1345.29;43;31.29;92
5;005 - Sklep San Francisco;2016-09-02;1142.57;29;39.4;63
5;005 - Sklep San Francisco;2016-09-03;1312.58;31;42.34;92
5;005 - Sklep San Francisco;2016-09-05;630.12;26;24.24;58
5;005 - Sklep San Francisco;2016-09-06;1253.98;34;36.88;94
5;005 - Sklep San Francisco;2016-09-07;667.13;19;35.11;47
5;005 - Sklep San Francisco;2016-09-08;1855.34;38;48.82;67
5;005 - Sklep San Francisco;2016-09-09;1168.23;30;38.94;69
5;005 - Sklep San Francisco;2016-09-10;1249.89;20;62.49;91
5;005 - Sklep San Francisco;2016-09-12;563.84;26;21.69;66
5;005 - Sklep San Francisco;2016-09-13;788.14;28;28.15;80
5;005 - Sklep San Francisco;2016-09-14;853.07;25;34.12;44
5;005 - Sklep San Francisco;2016-09-15;902.1767;24;37.59;78.33
5;005 - Sklep San Francisco;2016-09-16;1037.48;28;37.05;114
5;005 - Sklep San Francisco;2016-09-17;786.43;26;30.25;59
5;005 - Sklep San Francisco;2016-09-19;981.75;39;25.17;85
5;005 - Sklep San Francisco;2016-09-20;767.62;31;24.76;92
5;005 - Sklep San Francisco;2016-09-21;862.94;26;33.19;69
5;005 - Sklep San Francisco;2016-09-22;457.04;19;24.05;46
5;005 - Sklep San Francisco;2016-09-23;1006.94;27;37.29;57
5;005 - Sklep San Francisco;2016-09-24;521.28;22;23.69;43
5;005 - Sklep San Francisco;2016-09-26;763.78;27;28.29;52
5;005 - Sklep San Francisco;2016-09-27;403.48;15;26.9;32
5;005 - Sklep San Francisco;2016-09-28;519.62;21;24.74;38
5;005 - Sklep San Francisco;2016-09-29;823.65;27;30.51;45
5;005 - Sklep San Francisco;2016-09-30;865.34;20;43.27;76
5;005 - Sklep San Francisco;2016-10-01;1436.23;18;79.79;44
5;005 - Sklep San Francisco;2016-10-03;876.26;25;35.05;64
5;005 - Sklep San Francisco;2016-10-04;694.1;27;25.71;50
5;005 - Sklep San Francisco;2016-10-05;612.3;15;40.82;36
5;005 - Sklep San Francisco;2016-10-06;1011.57;30;33.72;57
5;005 - Sklep San Francisco;2016-10-07;1282.03;27;47.48;61
5;005 - Sklep San Francisco;2016-10-08;608.82;20;30.44;38
5;005 - Sklep San Francisco;2016-10-10;1200.84;31;38.74;100
5;005 - Sklep San Francisco;2016-10-11;939.17;37;25.38;71
5;005 - Sklep San Francisco;2016-10-12;1264.54;30;42.15;46
5;005 - Sklep San Francisco;2016-10-13;896.54;25;35.86;46
5;005 - Sklep San Francisco;2016-10-14;1282.89;39;32.89;81
5;005 - Sklep San Francisco;2016-10-15;607.62;17;35.74;38
5;005 - Sklep San Francisco;2016-10-17;780.2733;23;33.92;32.67
5;005 - Sklep San Francisco;2016-10-18;690.41;24;28.77;49
5;005 - Sklep San Francisco;2016-10-19;611.71;16;38.23;29
5;005 - Sklep San Francisco;2016-10-20;681.5;22;30.98;40
5;005 - Sklep San Francisco;2016-10-21;1077.24;36;29.92;67
5;005 - Sklep San Francisco;2016-10-22;1182.87;29;40.79;63
5;005 - Sklep San Francisco;2016-10-24;583;23;25.35;30
5;005 - Sklep San Francisco;2016-10-25;585.07;18;32.5;33
5;005 - Sklep San Francisco;2016-10-26;289.48;16;18.09;22
5;005 - Sklep San Francisco;2016-10-27;487.9567;15;32.53;50.33
5;005 - Sklep San Francisco;2016-10-28;552.7;18;30.71;40
5;005 - Sklep San Francisco;2016-10-29;1016.26;15;67.75;29
5;005 - Sklep San Francisco;2016-10-31;918.8033;22;41.76;40.67
5;005 - Sklep San Francisco;2016-11-02;516.63;18;28.7;27
5;005 - Sklep San Francisco;2016-11-03;1322.66;35;37.79;64
5;005 - Sklep San Francisco;2016-11-04;950.66;25;38.03;54
5;005 - Sklep San Francisco;2016-11-05;1128.25;25;45.13;45
5;005 - Sklep San Francisco;2016-11-07;930.68;26;35.8;57
5;005 - Sklep San Francisco;2016-11-08;1046.25;29;36.08;55
5;005 - Sklep San Francisco;2016-11-09;1013.78;21;48.28;32
5;005 - Sklep San Francisco;2016-11-10;1521.73;29;52.47;57
5;005 - Sklep San Francisco;2016-11-12;1679.7667;32;52.49;89.33
5;005 - Sklep San Francisco;2016-11-14;702.7367;24;29.28;36.33
5;005 - Sklep San Francisco;2016-11-15;797.8167;23;34.69;42.33
5;005 - Sklep San Francisco;2016-11-16;599.85;18;33.33;25
5;005 - Sklep San Francisco;2016-11-17;1239.95;25;49.6;35
5;005 - Sklep San Francisco;2016-11-18;1528.4067;30;50.95;105.33
5;005 - Sklep San Francisco;2016-11-19;729.53;18;40.53;27
5;005 - Sklep San Francisco;2016-11-21;758.28;22;34.47;32
5;005 - Sklep San Francisco;2016-11-22;507.63;21;24.17;37
5;005 - Sklep San Francisco;2016-11-23;675.01;28;24.11;39
5;005 - Sklep San Francisco;2016-11-24;1430.49;34;42.07;72
5;005 - Sklep San Francisco;2016-11-25;1321.72;36;36.71;70
5;005 - Sklep San Francisco;2016-11-26;1311.47;20;65.57;43
5;005 - Sklep San Francisco;2016-11-28;1015.26;29;35.01;54
5;005 - Sklep San Francisco;2016-11-29;644.25;22;29.28;47
5;005 - Sklep San Francisco;2016-11-30;1027.04;34;30.21;84
5;005 - Sklep San Francisco;2016-12-01;1844.99;32;57.66;71
5;005 - Sklep San Francisco;2016-12-02;1998.45;40;49.96;87
5;005 - Sklep San Francisco;2016-12-03;1214.11;23;52.79;79
5;005 - Sklep San Francisco;2016-12-05;1271.4067;42;30.27;69.33
5;005 - Sklep San Francisco;2016-12-06;2511.7267;43;58.41;109.33
5;005 - Sklep San Francisco;2016-12-07;1075.87;27;39.85;85
5;005 - Sklep San Francisco;2016-12-08;1124.92;35;32.14;78
5;005 - Sklep San Francisco;2016-12-09;908.39;33;27.53;71
5;005 - Sklep San Francisco;2016-12-10;1237.63;24;51.57;47
5;005 - Sklep San Francisco;2016-12-11;474.55;9;52.73;15
5;005 - Sklep San Francisco;2016-12-12;1306.8266;40;32.67;72.34
5;005 - Sklep San Francisco;2016-12-13;1605.5334;50;32.11;118.66
5;005 - Sklep San Francisco;2016-12-14;1294.7266;32;40.46;115.34
5;005 - Sklep San Francisco;2016-12-15;2017.04;46;43.85;116
5;005 - Sklep San Francisco;2016-12-16;1360.8831;33;41.24;59.69
5;005 - Sklep San Francisco;2016-12-17;2365.12;41;57.69;98
5;005 - Sklep San Francisco;2016-12-18;2508.25;41;61.18;115
5;005 - Sklep San Francisco;2016-12-19;2581.47;55;46.94;123
5;005 - Sklep San Francisco;2016-12-20;3065.78;66;46.45;162
5;005 - Sklep San Francisco;2016-12-21;4276.34;86;49.72;181
5;005 - Sklep San Francisco;2016-12-22;4820.7067;85;56.71;199.33
5;005 - Sklep San Francisco;2016-12-23;5597.6667;109;51.35;243.33
5;005 - Sklep San Francisco;2016-12-24;2309.37;44;52.49;103
5;005 - Sklep San Francisco;2016-12-27;785.94;24;32.75;36
5;005 - Sklep San Francisco;2016-12-28;889.61;24;37.07;49
5;005 - Sklep San Francisco;2016-12-29;507.2367;23;22.05;26.33
5;005 - Sklep San Francisco;2016-12-30;1009.57;28;36.06;53
5;005 - Sklep San Francisco;2016-12-31;319.77;11;29.07;13
6;006 - Sklep Detroit;2016-02-02;1377.09;58;23.74;133
6;006 - Sklep Detroit;2016-02-03;3015.565;87;34.66;240.35
6;006 - Sklep Detroit;2016-02-04;2627.176;53;49.57;141.47
6;006 - Sklep Detroit;2016-02-05;1853.75;64;28.96;139
6;006 - Sklep Detroit;2016-02-08;2270.935;70;32.44;170.97
6;006 - Sklep Detroit;2016-02-09;1889.915;58;32.58;127.11
6;006 - Sklep Detroit;2016-02-10;1233.288;39;31.62;122
6;006 - Sklep Detroit;2016-02-11;1410.14;51;27.65;129.6
6;006 - Sklep Detroit;2016-02-12;1960.93;81;24.21;206.4
6;006 - Sklep Detroit;2016-02-13;2203.22;50;44.06;145.1
6;006 - Sklep Detroit;2016-02-15;1555.28;63;24.69;157.95
6;006 - Sklep Detroit;2016-02-16;1574.29;70;22.49;169.75
6;006 - Sklep Detroit;2016-02-17;1967.465;67;29.37;173.75
6;006 - Sklep Detroit;2016-02-18;1998.81;61;32.77;155
6;006 - Sklep Detroit;2016-02-19;1498.79;49;30.59;147.4
6;006 - Sklep Detroit;2016-02-20;1742.905;59;29.54;154.5
6;006 - Sklep Detroit;2016-02-22;1084.25;51;21.26;134
6;006 - Sklep Detroit;2016-02-23;2038.749;68;29.98;202.42
6;006 - Sklep Detroit;2016-02-24;1820.24;54;33.71;158
6;006 - Sklep Detroit;2016-02-25;2144.37;73;29.37;201
6;006 - Sklep Detroit;2016-02-26;2208.318;69;32;211.16
6;006 - Sklep Detroit;2016-02-27;1424.7;59;24.15;147.4
6;006 - Sklep Detroit;2016-12-14;3122.363;94;33.22;304.44
6;006 - Sklep Detroit;2016-12-15;3290.75;102;32.26;257.1
6;006 - Sklep Detroit;2016-12-16;5527.765;124;44.58;440.8
6;006 - Sklep Detroit;2016-12-17;4864.438;136;35.77;452.06
6;006 - Sklep Detroit;2016-12-18;2501.77;71;35.24;226.25
6;006 - Sklep Detroit;2016-12-19;4078.72;114;35.78;314.5
6;006 - Sklep Detroit;2016-12-20;5374.109;139;38.66;453.08
6;006 - Sklep Detroit;2016-12-21;5045.094;132;38.22;499.97
6;006 - Sklep Detroit;2016-12-22;6137.623;158;38.85;453.46
6;006 - Sklep Detroit;2016-12-23;7341.682;199;36.89;609.44
6;006 - Sklep Detroit;2016-12-24;2657.48;60;44.29;158.6
6;006 - Sklep Detroit;2016-12-27;1404.21;41;34.25;101
6;006 - Sklep Detroit;2016-12-28;4265.71;67;63.67;237
6;006 - Sklep Detroit;2016-12-29;2874.84;94;30.58;339.8
6;006 - Sklep Detroit;2016-12-30;2739.095;103;26.59;323.85
6;006 - Sklep Detroit;2016-12-31;1541.492;58;26.58;142.74
7;007 - Sklep Las Vegas;2016-07-26;906.93;15;60.46;27
7;007 - Sklep Las Vegas;2016-08-04;9777.41;343;28.51;1029
7;007 - Sklep Las Vegas;2016-08-05;4494.7;215;20.91;640
7;007 - Sklep Las Vegas;2016-08-06;2815.57;120;23.46;343
7;007 - Sklep Las Vegas;2016-08-08;4333.13;206;21.03;516
7;007 - Sklep Las Vegas;2016-08-09;5382.58;188;28.63;552
7;007 - Sklep Las Vegas;2016-08-10;4321.68;185;23.36;492
7;007 - Sklep Las Vegas;2016-08-11;4765.27;184;25.9;563
7;007 - Sklep Las Vegas;2016-08-12;4708.62;178;26.45;528
7;007 - Sklep Las Vegas;2016-08-13;2950.78;99;29.81;271
7;007 - Sklep Las Vegas;2016-08-16;3759.65;149;25.23;405
7;007 - Sklep Las Vegas;2016-08-17;3088.16;148;20.87;424
7;007 - Sklep Las Vegas;2016-08-18;4544.54;148;30.71;467
7;007 - Sklep Las Vegas;2016-08-19;3202.88;156;20.53;373
7;007 - Sklep Las Vegas;2016-08-20;2235.51;93;24.04;229
7;007 - Sklep Las Vegas;2016-08-22;2966.37;149;19.91;454
7;007 - Sklep Las Vegas;2016-08-23;2806.94;127;22.1;276
7;007 - Sklep Las Vegas;2016-08-24;4137.79;137;30.2;371
7;007 - Sklep Las Vegas;2016-08-25;5125.41;170;30.15;469
7;007 - Sklep Las Vegas;2016-08-26;3481.13;155;22.46;417
7;007 - Sklep Las Vegas;2016-08-27;2824.26;90;31.38;376
7;007 - Sklep Las Vegas;2016-08-29;1995.39;119;16.77;266
7;007 - Sklep Las Vegas;2016-08-30;3621.66;132;27.44;372
7;007 - Sklep Las Vegas;2016-08-31;3625.37;134;27.06;394
7;007 - Sklep Las Vegas;2016-09-01;3513.19;134;26.22;312
7;007 - Sklep Las Vegas;2016-09-02;3057.05;142;21.53;325
7;007 - Sklep Las Vegas;2016-09-03;3468.31;104;33.35;320
7;007 - Sklep Las Vegas;2016-09-05;3657.27;152;24.06;393
7;007 - Sklep Las Vegas;2016-09-06;2237.6;115;19.46;280
7;007 - Sklep Las Vegas;2016-09-07;3361.68;151;22.26;372
7;007 - Sklep Las Vegas;2016-09-08;2661.61;128;20.79;289
7;007 - Sklep Las Vegas;2016-09-09;3429.99;126;27.22;310
7;007 - Sklep Las Vegas;2016-09-10;2236.51;85;26.31;209
7;007 - Sklep Las Vegas;2016-09-12;2857.09;126;22.68;323
7;007 - Sklep Las Vegas;2016-09-13;3001.87;98;30.63;259
7;007 - Sklep Las Vegas;2016-09-14;2731.01;126;21.67;359
7;007 - Sklep Las Vegas;2016-09-15;3160.17;114;27.72;281
7;007 - Sklep Las Vegas;2016-09-16;2114.5;88;24.03;240
7;007 - Sklep Las Vegas;2016-09-17;3625.96;86;42.16;274
7;007 - Sklep Las Vegas;2016-09-19;3205.76;133;24.1;412
7;007 - Sklep Las Vegas;2016-09-20;2918.96;131;22.28;354
7;007 - Sklep Las Vegas;2016-09-21;3294.84;118;27.92;291
7;007 - Sklep Las Vegas;2016-09-22;2560.06;107;23.93;274
7;007 - Sklep Las Vegas;2016-09-23;3019.99;121;24.96;342
7;007 - Sklep Las Vegas;2016-09-24;2251.33;98;22.97;268
7;007 - Sklep Las Vegas;2016-09-26;2117.5;86;24.62;240
7;007 - Sklep Las Vegas;2016-09-27;3508.04;122;28.75;397
7;007 - Sklep Las Vegas;2016-09-28;2905.9;110;26.42;281
7;007 - Sklep Las Vegas;2016-09-29;3059.21;122;25.08;310
7;007 - Sklep Las Vegas;2016-09-30;2318.44;98;23.66;257
7;007 - Sklep Las Vegas;2016-10-01;4327.61;100;43.28;240
7;007 - Sklep Las Vegas;2016-10-03;1825.77;98;18.63;213
7;007 - Sklep Las Vegas;2016-10-04;1910.03;83;23.01;199
7;007 - Sklep Las Vegas;2016-10-05;1664;84;19.81;211
7;007 - Sklep Las Vegas;2016-10-06;1580.66;66;23.95;138
7;007 - Sklep Las Vegas;2016-10-07;2823.05;108;26.14;215
7;007 - Sklep Las Vegas;2016-10-08;1667.8;76;21.94;180
7;007 - Sklep Las Vegas;2016-10-10;3151.07;95;33.17;245
7;007 - Sklep Las Vegas;2016-10-11;2342.65;91;25.74;214
7;007 - Sklep Las Vegas;2016-10-12;1908.3;86;22.19;212
7;007 - Sklep Las Vegas;2016-10-13;1635.23;79;20.7;175
7;007 - Sklep Las Vegas;2016-10-14;2791.13;101;27.63;235
7;007 - Sklep Las Vegas;2016-10-15;1882.13;72;26.14;187
7;007 - Sklep Las Vegas;2016-10-17;2134.32;98;21.78;210
7;007 - Sklep Las Vegas;2016-10-18;1807.92;66;27.39;178
7;007 - Sklep Las Vegas;2016-10-19;2814.53;92;30.59;273
7;007 - Sklep Las Vegas;2016-10-20;1530.61;69;22.18;139
7;007 - Sklep Las Vegas;2016-10-21;2442.44;93;26.26;225
7;007 - Sklep Las Vegas;2016-10-22;2160.59;62;34.85;153
7;007 - Sklep Las Vegas;2016-10-24;2996.2;98;30.57;289
7;007 - Sklep Las Vegas;2016-10-25;1987.02;92;21.6;218
7;007 - Sklep Las Vegas;2016-10-26;2949.33;90;32.77;222
7;007 - Sklep Las Vegas;2016-10-27;2291.71;76;30.15;230
7;007 - Sklep Las Vegas;2016-10-28;2132.38;82;26;233
7;007 - Sklep Las Vegas;2016-10-29;1450.43;48;30.22;117
7;007 - Sklep Las Vegas;2016-10-31;2769.15;81;34.19;238
7;007 - Sklep Las Vegas;2016-11-02;2208.83;75;29.45;198
7;007 - Sklep Las Vegas;2016-11-03;2873.8;90;31.93;270
7;007 - Sklep Las Vegas;2016-11-04;2867.1;97;29.56;300
7;007 - Sklep Las Vegas;2016-11-05;1103.74;45;24.53;96
7;007 - Sklep Las Vegas;2016-11-07;2764.23;106;26.08;257
7;007 - Sklep Las Vegas;2016-11-08;2484.11;88;28.23;199
7;007 - Sklep Las Vegas;2016-11-09;2405.02;95;25.32;218
7;007 - Sklep Las Vegas;2016-11-10;2568.53;97;26.48;197
7;007 - Sklep Las Vegas;2016-11-12;3789.45;82;46.21;268
7;007 - Sklep Las Vegas;2016-11-14;2438.18;96;25.4;193
7;007 - Sklep Las Vegas;2016-11-15;1866.48;72;25.92;152
7;007 - Sklep Las Vegas;2016-11-16;2658.04;80;33.23;200
7;007 - Sklep Las Vegas;2016-11-17;3609.3;98;36.83;310
7;007 - Sklep Las Vegas;2016-11-18;3070.35;103;29.81;221
7;007 - Sklep Las Vegas;2016-11-19;1836.45;65;28.25;128
7;007 - Sklep Las Vegas;2016-11-21;2858.19;97;29.47;205
7;007 - Sklep Las Vegas;2016-11-22;2027.22;82;24.72;189
7;007 - Sklep Las Vegas;2016-11-23;3454.66;98;35.25;317
7;007 - Sklep Las Vegas;2016-11-24;1708.57;81;21.09;244
7;007 - Sklep Las Vegas;2016-11-25;5456.46;104;52.47;525
7;007 - Sklep Las Vegas;2016-11-26;1617.19;60;26.95;171
7;007 - Sklep Las Vegas;2016-11-28;3562.84;80;44.54;266
7;007 - Sklep Las Vegas;2016-11-29;5965.7;107;55.75;379
7;007 - Sklep Las Vegas;2016-11-30;3062.27;92;33.29;255
7;007 - Sklep Las Vegas;2016-12-09;3829.78;125;30.64;371
7;007 - Sklep Las Vegas;2016-12-10;2845.81;79;36.02;242
7;007 - Sklep Las Vegas;2016-12-12;4100.2;136;30.15;321
7;007 - Sklep Las Vegas;2016-12-13;4698.39;134;35.06;522
7;007 - Sklep Las Vegas;2016-12-14;3668.56;121;30.32;297
7;007 - Sklep Las Vegas;2016-12-15;5835;151;38.64;383
7;007 - Sklep Las Vegas;2016-12-16;5005.91;137;36.54;344
7;007 - Sklep Las Vegas;2016-12-17;3215.1;82;39.21;217
7;007 - Sklep Las Vegas;2016-12-18;2898.09;60;48.3;178
7;007 - Sklep Las Vegas;2016-12-19;5083.07;154;33.01;473
7;007 - Sklep Las Vegas;2016-12-20;5932.23;160;37.08;475
7;007 - Sklep Las Vegas;2016-12-21;1843.03;51;36.14;157
7;007 - Sklep Las Vegas;2016-12-27;2464.59;66;37.34;180
7;007 - Sklep Las Vegas;2016-12-28;1844.14;71;25.97;165
7;007 - Sklep Las Vegas;2016-12-29;2601.19;85;30.6;183
7;007 - Sklep Las Vegas;2016-12-30;3022.78;76;39.77;192
7;007 - Sklep Las Vegas;2016-12-31;1641.35;59;27.82;175
8;008 - Sklep Oklahoma City;2016-01-02;1214.38;72;16.87;115.35
8;008 - Sklep Oklahoma City;2016-02-05;35.4;5;7.08;5
8;008 - Sklep Oklahoma City;2016-02-06;2396.46;118;20.31;240
8;008 - Sklep Oklahoma City;2016-02-08;2642.48;175;15.1;308
8;008 - Sklep Oklahoma City;2016-02-09;3051.74;187;16.32;333
8;008 - Sklep Oklahoma City;2016-02-10;1766.21;105;16.82;183
8;008 - Sklep Oklahoma City;2016-02-11;6603.47;258;25.59;673
8;008 - Sklep Oklahoma City;2016-02-12;4158.03;219;18.99;456
8;008 - Sklep Oklahoma City;2016-02-13;2963.75;126;23.52;286
8;008 - Sklep Oklahoma City;2016-02-15;2807.88;164;17.12;336
8;008 - Sklep Oklahoma City;2016-02-16;3016.14;174;17.33;376
8;008 - Sklep Oklahoma City;2016-02-17;1944.21;130;14.96;242
8;008 - Sklep Oklahoma City;2016-02-18;1995.4;112;17.82;272
8;008 - Sklep Oklahoma City;2016-02-19;2651.78;152;17.45;293
8;008 - Sklep Oklahoma City;2016-02-20;2403.03;115;20.9;280
8;008 - Sklep Oklahoma City;2016-02-22;2565.01;127;20.2;270
8;008 - Sklep Oklahoma City;2016-02-23;2161.61;154;14.04;243
8;008 - Sklep Oklahoma City;2016-02-24;1893.3;118;16.04;220
8;008 - Sklep Oklahoma City;2016-02-25;3056.76;181;16.89;337
8;008 - Sklep Oklahoma City;2016-02-26;3131.15;184;17.02;356
8;008 - Sklep Oklahoma City;2016-02-27;3022.14;132;22.9;288
8;008 - Sklep Oklahoma City;2016-02-29;3271.28;159;20.57;321
8;008 - Sklep Oklahoma City;2016-03-01;2549.73;152;16.77;284
8;008 - Sklep Oklahoma City;2016-03-02;2522.98;122;20.68;241
8;008 - Sklep Oklahoma City;2016-03-03;3580.39;157;22.81;378
8;008 - Sklep Oklahoma City;2016-03-04;4378.86;200;21.89;520.4
8;008 - Sklep Oklahoma City;2016-03-05;2985.8;125;23.89;245
8;008 - Sklep Oklahoma City;2016-03-07;2827.71;150;18.85;282
8;008 - Sklep Oklahoma City;2016-03-08;2950.73;143;20.63;315.2
8;008 - Sklep Oklahoma City;2016-03-09;3098.06;154;20.12;354.48
8;008 - Sklep Oklahoma City;2016-03-10;5623.86;187;30.07;387
8;008 - Sklep Oklahoma City;2016-03-11;3994.84;220;18.16;425
8;008 - Sklep Oklahoma City;2016-03-12;2354;115;20.47;225
8;008 - Sklep Oklahoma City;2016-03-14;2768.39;150;18.46;289.5
8;008 - Sklep Oklahoma City;2016-03-15;4050.59;206;19.66;463.8
8;008 - Sklep Oklahoma City;2016-03-16;5277.42;157;33.61;451
8;008 - Sklep Oklahoma City;2016-03-17;3869.97;186;20.81;383.8
8;008 - Sklep Oklahoma City;2016-03-18;5168.74;259;19.96;606.45
8;008 - Sklep Oklahoma City;2016-03-19;3524.42;141;25;314
8;008 - Sklep Oklahoma City;2016-03-20;1308.91;47;27.85;118
8;008 - Sklep Oklahoma City;2016-03-21;3819.25;203;18.81;397.5
8;008 - Sklep Oklahoma City;2016-03-22;6729.47;271;24.83;498.4
8;008 - Sklep Oklahoma City;2016-03-23;4484.46;214;20.96;485.02
8;008 - Sklep Oklahoma City;2016-03-24;5727.84;260;22.03;613.47
8;008 - Sklep Oklahoma City;2016-03-25;6711.66;334;20.09;650.67
8;008 - Sklep Oklahoma City;2016-03-26;1968.41;98;20.09;168.4
8;008 - Sklep Oklahoma City;2016-03-29;2175.3;121;17.98;201.2
8;008 - Sklep Oklahoma City;2016-03-30;3069.02;128;23.98;250.8
8;008 - Sklep Oklahoma City;2016-03-31;2455.45;136;18.05;251.57
8;008 - Sklep Oklahoma City;2016-04-01;3814.56;171;22.31;313.9
8;008 - Sklep Oklahoma City;2016-04-02;3404.63;95;35.84;178
8;008 - Sklep Oklahoma City;2016-04-04;2652.72;107;24.79;198.3
8;008 - Sklep Oklahoma City;2016-04-05;3249.82;157;20.7;350.5
8;008 - Sklep Oklahoma City;2016-04-06;3028.94;122;24.83;218.6
8;008 - Sklep Oklahoma City;2016-04-07;2074.77;116;17.89;190.7
8;008 - Sklep Oklahoma City;2016-04-08;3741.83;149;25.11;308.65
8;008 - Sklep Oklahoma City;2016-04-09;2694;108;24.94;214.3
8;008 - Sklep Oklahoma City;2016-04-11;1812.05;96;18.88;198
8;008 - Sklep Oklahoma City;2016-04-12;2161.44;117;18.47;235.4
8;008 - Sklep Oklahoma City;2016-04-13;2260.02;104;21.73;232.75
8;008 - Sklep Oklahoma City;2016-04-14;1863.36;108;17.25;225
8;008 - Sklep Oklahoma City;2016-04-15;2770.95;145;19.11;329
8;008 - Sklep Oklahoma City;2016-04-16;2246.14;112;20.05;203.7
8;008 - Sklep Oklahoma City;2016-04-18;2290.13;131;17.48;256.5
8;008 - Sklep Oklahoma City;2016-04-19;2840.07;148;19.19;356.3
8;008 - Sklep Oklahoma City;2016-04-20;3535.34;149;23.73;272.42
